icd9_code,cipi_code
77.29,77.29.70
77.29,77.29.80
77.29,77.29.90
77.29,77.29.A0
77.29,77.29.B0
77.29,77.29.C0
77.29,77.29.D0
77.29,77.29.E0
77.29,77.29.F0
77.29,77.29.G0
77.29,77.29.H0
77.30,77.3Z.00
77.31,77.31.10
77.31,77.31.Z0
77.32,77.32.10
77.32,77.32.Z0
77.33,77.33.10
77.33,77.33.Z0
77.34,77.34.10
77.34,77.34.Z0
77.35,77.35.10
77.35,77.35.Z0
77.36,77.36.Z0
77.37,77.37.10
77.37,77.37.Z0
77.38,77.38.10
77.38,77.38.Z0
77.39,77.39.10
77.39,77.39.20
77.39,77.39.30
77.40,77.4Z.00
77.41,77.41.0C
77.41,77.41.0P
77.41,77.41.Z0
77.42,77.42.0C
77.42,77.42.0P
77.42,77.42.Z0
77.43,77.43.0C
77.43,77.43.0P
77.43,77.43.Z0
77.44,77.44.0C
77.44,77.44.0P
77.44,77.44.Z0
77.45,77.45.0C
77.45,77.45.0P
77.46,77.46.0C
77.46,77.46.0P
77.47,77.47.0C
77.47,77.47.0P
77.47,77.47.1C
77.47,77.47.1P
77.48,77.48.0C
77.48,77.48.0P
77.48,77.48.1C
77.48,77.48.1P
77.49,77.49.1C
77.49,77.49.1P
77.49,77.49.2C
77.49,77.49.2P
77.49,77.49.3C
77.49,77.49.3P
77.49,77.49.4C
77.49,77.49.4P
77.51,77.51.10
77.51,77.51.20
77.51,77.51.30
77.51,77.51.40
77.51,77.51.50
77.51,77.51.60
77.51,77.51.Z0
77.52,77.52.00
77.53,77.59.Z1
77.54,77.59.Z1
77.56,77.56.00
77.57,77.57.00
77.58,77.58.Z0
77.59,77.59.Z0
77.60,77.6Z.00
77.61,77.61.10
77.61,77.61.1K
77.61,77.61.20
77.61,77.61.2K
77.61,77.61.30
77.61,77.61.3K
77.61,77.61.40
77.61,77.61.4K
77.61,77.61.50
77.62,77.62.00
77.62,77.62.0K
77.62,77.62.10
77.63,77.63.00
77.63,77.63.0K
77.63,77.63.10
77.64,77.64.00
77.64,77.64.0K
77.64,77.64.10
77.65,77.65.00
77.65,77.65.0K
77.65,77.65.10
77.66,77.66.00
77.66,77.66.0K
77.67,77.67.00
77.67,77.67.0K
77.67,77.67.10
77.68,77.68.00
77.68,77.68.0K
77.68,77.68.10
77.68,77.68.1K
77.68,77.68.20
77.69,77.69.10
77.69,77.69.1K
77.69,77.69.20
77.69,77.69.2K
77.69,77.69.30
77.69,77.69.3K
77.69,77.69.40
77.69,77.69.50
77.69,77.69.5K
77.70,77.7Z.00
77.71,77.71.10
77.71,77.71.20
77.71,77.71.30
77.71,77.71.40
77.71,77.7A.10
77.71,77.7A.20
77.71,77.7A.30
77.71,77.7A.40
77.72,77.72.00
77.72,77.7B.00
77.73,77.73.00
77.73,77.7C.00
77.74,77.74.00
77.74,77.7D.00
77.75,77.75.00
77.75,77.7E.00
77.76,77.76.00
77.76,77.7F.00
77.77,77.77.00
77.77,77.7G.00
77.78,77.78.00
77.78,77.7H.00
77.79,77.79.10
77.79,77.79.20
77.79,77.79.30
77.79,77.7I.10
77.79,77.7I.20
77.79,77.7I.30
77.80,77.8Z.00
77.81,77.81.00
77.81,77.81.10
77.81,77.81.20
77.81,77.81.30
77.81,77.81.40
77.81,77.81.50
77.82,77.82.00
77.82,77.82.10
77.82,77.82.20
77.82,77.82.30
77.82,77.82.40
77.82,77.82.50
77.82,77.82.60
77.83,77.83.00
77.83,77.83.10
77.83,77.83.20
77.83,77.83.30
77.83,77.83.40
77.83,77.83.50
77.83,77.83.60
77.84,77.84.00
77.84,77.84.10
77.84,77.84.20
77.84,77.84.30
77.84,77.84.40
77.84,77.84.50
77.84,77.84.60
77.85,77.85.00
77.85,77.85.10
77.85,77.85.20
77.85,77.85.30
77.85,77.85.40
77.85,77.85.50
77.85,77.85.70
77.86,77.86.00
77.87,77.87.00
77.87,77.87.10
77.87,77.87.20
77.87,77.87.30
77.87,77.87.40
77.87,77.87.50
77.87,77.87.70
77.87,77.87.80
77.88,77.88.00
77.88,77.88.10
77.88,77.88.20
77.88,77.88.30
77.88,77.88.40
77.88,77.88.50
77.89,77.89.00
77.89,77.89.01
77.89,77.89.10
77.89,77.89.20
77.89,77.89.30
77.89,77.89.40
77.89,77.89.50
77.89,77.89.60
77.89,77.89.70
77.89,77.89.80
77.89,77.89.90
77.89,77.89.A0
77.89,77.89.B0
77.89,77.89.C0
77.89,77.89.D0
77.89,77.89.E0
77.89,77.89.F0
77.89,77.89.G0
77.89,77.89.H0
77.89,77.8Z.00
77.90,77.9Z.00
77.91,77.91.00
77.91,77.91.10
77.91,77.91.20
77.91,77.91.30
77.91,77.91.40
77.91,77.91.50
77.92,77.92.00
77.92,77.92.10
77.92,77.92.20
77.92,77.92.30
77.92,77.92.40
77.92,77.92.50
77.92,77.92.60
77.93,77.93.00
77.93,77.93.10
77.93,77.93.20
77.93,77.93.30
77.93,77.93.40
77.93,77.93.50
77.93,77.93.60
77.94,77.94.00
77.94,77.94.10
77.94,77.94.20
77.94,77.94.30
77.94,77.94.40
77.94,77.94.50
77.94,77.94.60
77.95,77.95.00
77.95,77.95.10
77.95,77.95.20
77.95,77.95.30
77.95,77.95.40
77.95,77.95.50
77.95,77.95.70
77.96,77.96.00
77.97,77.97.00
77.97,77.97.10
77.97,77.97.20
77.97,77.97.30
77.97,77.97.40
77.97,77.97.50
77.97,77.97.70
77.97,77.97.80
77.98,77.98.00
77.98,77.98.10
77.98,77.98.20
77.98,77.98.30
77.98,77.98.40
77.98,77.98.50
77.99,77.99.00
77.99,77.99.10
77.99,77.99.20
77.99,77.99.30
77.99,77.99.40
77.99,77.99.50
77.99,77.99.60
77.99,77.99.70
77.99,77.99.80
77.99,77.99.90
77.99,77.99.A0
77.99,77.99.B0
77.99,77.99.C0
77.99,77.99.D0
77.99,77.99.E0
77.99,77.99.F0
77.99,77.99.G0
77.99,77.99.H0
77.99,77.9Z.00
78.00,78.0Z.00
78.01,78.01.00
78.01,78.01.10
78.01,78.01.20
78.01,78.0A.00
78.01,78.0A.10
78.02,78.02.00
78.02,78.02.10
78.02,78.02.20
78.02,78.0B.00
78.02,78.0B.10
78.03,78.03.00
78.03,78.03.10
78.03,78.03.20
78.03,78.0C.00
78.03,78.0C.10
78.04,78.04.00
78.04,78.04.10
78.04,78.04.20
78.04,78.09.50
78.04,78.09.60
78.04,78.0D.00
78.04,78.0D.10
78.04,78.0I.50
78.04,78.0I.60
78.05,78.05.00
78.05,78.05.10
78.05,78.05.20
78.05,78.0E.00
78.05,78.0E.10
78.06,78.06.00
78.06,78.06.10
78.06,78.06.20
78.06,78.0F.00
78.06,78.0F.10
78.07,78.07.00
78.07,78.07.10
78.07,78.07.20
78.07,78.0G.00
78.07,78.0G.10
78.08,78.08.00
78.08,78.08.10
78.08,78.08.20
78.08,78.09.30
78.08,78.09.40
78.08,78.0H.00
78.08,78.0H.10
78.08,78.0I.30
78.08,78.0I.40
78.09,78.09.10
78.09,78.09.20
78.09,78.09.70
78.09,78.09.80
78.09,78.09.90
78.09,78.09.A0
78.09,78.09.B0
78.09,78.09.C0
78.09,78.0I.10
78.09,78.0I.20
78.09,78.0I.70
78.09,78.0I.80
78.10,78.1Z.00
78.11,78.11.10
78.11,78.11.20
78.11,78.11.30
78.11,78.11.40
78.12,78.12.00
78.13,78.13.00
78.14,78.14.00
78.15,78.15.00
78.16,78.16.00
78.17,78.17.00
78.18,78.18.00
78.19,78.19.10
78.19,78.19.20
78.19,78.19.30
78.20,78.2Z.00
78.22,78.22.00
78.23,78.23.00
78.24,78.24.00
78.25,78.25.00
78.27,78.27.00
78.28,78.28.00
78.29,78.29.00
78.29,78.29.10
78.30,78.3Z.00
78.32,78.32.00
78.33,78.33.00
78.34,78.34.00
78.35,78.35.00
78.37,78.37.00
78.38,78.38.00
78.39,78.39.00
78.39,78.39.10
78.40,78.4Z.00
78.41,78.41.10
78.41,78.41.20
78.41,78.41.30
78.42,78.42.10
78.42,78.42.20
78.43,78.43.10
78.43,78.43.20
78.44,78.44.10
78.44,78.44.20
78.45,78.45.10
78.45,78.45.20
78.46,78.46.10
78.46,78.46.20
78.47,78.47.10
78.47,78.47.20
78.48,78.48.10
78.48,78.48.20
78.49,78.49.10
78.49,78.49.20
78.49,78.49.30
78.49,78.49.40
78.49,78.49.50
78.49,78.49.60
78.49,78.49.70
78.49,78.49.80
78.50,78.5Z.00
78.51,78.51.10
78.51,78.51.20
78.51,78.51.30
78.51,78.51.40
78.51,78.51.50
78.51,78.51.60
78.51,78.51.70
78.52,78.52.10
78.52,78.52.20
78.52,78.52.30
78.52,78.52.40
78.52,78.52.50
78.53,78.53.10
78.53,78.53.20
78.53,78.53.30
78.53,78.53.40
78.53,78.53.50
78.53,78.53.60
78.54,78.54.10
78.54,78.54.20
78.54,78.54.30
78.54,78.54.40
78.54,78.54.50
78.55,78.55.10
78.55,78.55.20
78.55,78.55.30
78.55,78.55.40
78.55,78.55.50
78.56,78.56.10
78.56,78.56.20
78.56,78.56.30
78.56,78.56.40
78.57,78.57.10
78.57,78.57.20
78.57,78.57.30
78.57,78.57.40
78.57,78.57.50
78.57,78.57.60
78.58,78.58.10
78.58,78.58.20
78.58,78.58.30
78.58,78.58.40
78.58,78.58.50
78.59,78.59.00
78.59,78.59.10
78.59,78.59.20
78.59,78.59.30
78.59,78.59.40
78.59,78.59.50
78.59,78.59.60
78.59,78.59.70
78.59,78.59.80
78.59,78.59.90
78.59,78.59.A0
78.59,78.59.B0
78.59,78.59.C0
78.59,78.59.D0
78.60,78.6Z.00
78.60,78.6Z.10
78.61,78.61.10
78.61,78.61.20
78.61,78.61.30
78.61,78.61.40
78.61,78.61.Z0
78.62,78.62.00
78.62,78.62.10
78.62,78.62.20
78.62,78.62.30
78.62,78.62.40
78.62,78.63.10
78.62,78.63.20
78.62,78.63.30
78.62,78.63.40
78.62,78.65.10
78.62,78.65.20
78.62,78.65.30
78.62,78.65.40
78.62,78.67.10
78.62,78.67.20
78.62,78.67.30
78.62,78.67.40
78.63,78.63.00
78.64,78.64.00
78.65,78.65.00
78.66,78.66.00
78.67,78.67.00
78.68,78.68.00
78.69,78.69.00
78.69,78.69.10
78.69,78.69.20
78.69,78.69.30
78.70,78.7Z.00
78.71,78.71.00
78.72,78.72.00
78.73,78.73.00
78.74,78.74.00
78.75,78.75.00
78.76,78.76.00
78.77,78.77.00
78.78,78.78.00
78.79,78.79.00
78.79,78.79.10
78.79,78.79.20
78.79,78.79.30
78.80,78.8Z.00
78.81,78.81.Z0
78.82,78.82.Z0
78.83,78.83.Z0
78.84,78.84.Z0
78.85,78.85.Z0
78.86,78.86.Z0
78.87,78.87.Z0
78.88,78.88.Z0
78.89,78.89.Z0
78.89,78.89.Z1
78.89,78.89.Z2
78.89,78.89.Z3
78.90,78.9Z.00
78.91,78.91.00
78.92,78.92.00
78.93,78.93.00
78.94,78.94.00
78.95,78.95.00
78.96,78.96.00
78.97,78.97.00
78.98,78.98.00
78.99,78.99.00
78.99,78.99.10
78.99,78.99.20
78.99,78.99.30
79.00,79.0Z.00
79.01,79.01.00
79.01,79.01.10
79.01,79.01.20
79.02,79.02.00
79.02,79.02.10
79.02,79.02.20
79.03,79.03.00
79.03,79.03.10
79.03,79.03.20
79.04,79.04.00
79.04,79.04.10
79.04,79.04.20
79.05,79.05.00
79.05,79.05.10
79.05,79.05.20
79.06,79.06.00
79.06,79.06.10
79.06,79.06.20
79.06,79.06.30
79.06,79.06.40
79.07,79.07.00
79.07,79.07.10
79.07,79.07.20
79.07,79.07.30
79.07,79.07.40
79.08,79.08.00
79.08,79.08.10
79.08,79.08.20
79.09,79.09.10
79.09,79.09.20
79.09,79.09.30
79.09,79.09.40
79.09,79.09.50
79.09,79.09.60
79.09,79.09.Z1
79.09,79.09.Z2
79.10,79.1Z.00
79.11,79.11.00
79.11,79.11.10
79.11,79.11.20
79.11,79.11.30
79.12,79.12.00
79.12,79.12.10
79.12,79.12.20
79.12,79.12.30
79.13,79.13.00
79.13,79.13.10
79.13,79.13.30
79.14,79.14.00
79.14,79.14.10
79.15,79.15.00
79.15,79.15.10
79.15,79.15.20
79.15,79.15.30
79.16,79.16.00
79.16,79.16.10
79.16,79.16.20
79.16,79.16.30
79.16,79.16.40
79.17,79.17.00
79.17,79.17.10
79.17,79.17.20
79.18,79.18.00
79.18,79.18.10
79.19,79.19.01
79.19,79.19.02
79.19,79.19.03
79.19,79.19.10
79.19,79.19.20
79.19,79.19.30
79.20,79.2Z.00
79.21,79.21.00
79.22,79.22.00
79.23,79.23.00
79.24,79.24.00
79.25,79.25.00
79.26,79.26.00
79.27,79.27.00
79.28,79.28.00
79.28,79.29.10
79.29,79.2Z.00
79.30,79.3Z.00
79.31,79.31.00
79.31,79.31.10
79.31,79.31.20
79.31,79.31.40
79.31,79.31.50
79.31,79.31.60
79.32,79.32.10
79.32,79.32.20
79.32,79.32.30
79.32,79.32.40
79.32,79.32.50
79.32,79.32.60
79.32,79.32.Z0
79.33,79.33.10
79.33,79.33.20
79.33,79.33.30
79.33,79.33.Z0
79.34,79.34.10
79.34,79.34.20
79.34,79.34.30
79.34,79.34.Z0
79.35,79.35.00
79.35,79.35.10
79.35,79.35.20
79.35,79.35.40
79.35,79.35.50
79.35,79.35.60
79.36,79.36.00
79.36,79.36.10
79.36,79.36.20
79.36,79.36.40
79.36,79.36.50
79.36,79.36.60
79.36,79.36.70
79.36,79.36.90
79.36,79.36.A0
79.36,79.36.B0
79.36,79.36.D0
79.36,79.36.E0
79.37,79.37.00
79.37,79.37.10
79.37,79.37.20
79.37,79.37.30
79.37,79.37.40
79.37,79.37.50
79.37,79.37.60
79.38,79.38.00
79.38,79.38.10
79.38,79.38.20
79.39,79.39.10
79.39,79.39.20
79.39,79.39.30
79.39,79.39.40
79.39,79.39.50
79.39,79.39.60
79.39,79.39.70
79.39,79.39.80
79.39,79.39.90
79.39,79.39.A0
79.39,79.39.B0
79.39,79.39.C0
79.39,79.39.E0
79.40,79.4Z.00
79.41,79.41.10
79.41,79.41.20
79.42,79.42.10
79.42,79.42.20
79.45,79.45.10
79.45,79.45.20
79.46,79.46.10
79.46,79.46.20
79.49,79.4Z.00
79.50,79.5Z.00
79.51,79.51.10
79.51,79.51.20
79.52,79.52.10
79.52,79.52.20
79.55,79.55.10
79.55,79.55.20
79.56,79.56.10
79.56,79.56.20
79.59,79.5Z.00
79.60,79.6Z.00
79.61,79.61.00
79.62,79.62.00
79.63,79.63.00
79.64,79.64.00
79.65,79.65.00
79.66,79.66.00
79.67,79.67.00
79.68,79.68.00
79.69,79.6Z.00
79.70,79.7Z.00
79.71,79.71.00
79.71,79.71.10
79.72,79.72.00
79.72,79.72.10
79.73,79.73.00
79.73,79.73.10
79.74,79.74.00
79.74,79.74.10
79.75,79.75.00
79.75,79.75.10
79.76,79.76.00
79.76,79.76.10
79.77,79.77.00
79.77,79.77.10
79.78,79.78.00
79.78,79.78.10
79.79,79.79.10
79.79,79.79.20
79.79,79.79.30
79.79,79.79.40
79.80,79.8Z.00
79.81,79.81.00
79.81,79.81.10
79.82,79.82.00
79.82,79.82.10
79.83,79.83.00
79.83,79.83.10
79.84,79.84.00
79.84,79.84.10
79.85,79.85.00
79.85,79.85.10
79.86,79.86.00
79.86,79.86.10
79.87,79.87.00
79.87,79.87.10
79.88,79.88.00
79.88,79.88.10
79.89,79.89.10
79.89,79.89.20
79.89,79.89.30
79.89,79.89.40
79.90,79.9Z.00
79.91,79.91.Z0
79.92,79.92.Z0
79.93,79.93.Z0
79.94,79.94.Z0
79.95,79.95.Z0
79.96,79.96.Z0
79.97,79.97.Z0
79.98,79.98.Z0
79.99,79.99.Z1
79.99,79.99.Z2
79.99,79.99.Z3
79.99,79.99.Z4
80.00,80.0Z.00
80.01,80.01.00
80.02,80.02.00
80.03,80.03.00
80.04,80.04.00
80.05,80.05.00
80.06,80.06.00
80.06,81.55.20
80.07,80.07.00
80.08,80.08.00
80.09,80.09.00
80.10,80.1Z.00
80.11,80.11.1C
80.11,80.11.2C
80.11,80.11.3C
80.11,80.11.4C
80.11,80.11.5C
80.12,80.12.1C
80.12,80.12.2C
80.12,80.12.3C
80.12,80.12.4C
80.12,80.12.5C
80.13,80.13.1C
80.13,80.13.2C
80.13,80.13.3C
80.13,80.13.4C
80.13,80.13.5C
80.14,80.14.1C
80.14,80.14.2C
80.14,80.14.3C
80.14,80.14.4C
80.14,80.14.5C
80.15,80.15.1C
80.15,80.15.2C
80.15,80.15.3C
80.15,80.15.4C
80.15,80.15.5C
80.16,80.16.1C
80.16,80.16.2C
80.16,80.16.3C
80.16,80.16.4C
80.16,80.16.5C
80.17,80.17.1C
80.17,80.17.2C
80.17,80.17.3C
80.17,80.17.4C
80.17,80.17.5C
80.18,80.18.1C
80.18,80.18.2C
80.18,80.18.3C
80.18,80.18.4C
80.18,80.18.5C
80.19,80.19.10
80.20,80.2Z.0A
80.21,79.A0.1A
80.21,80.21.0A
80.21,80.21.1A
80.21,80.21.2A
80.21,80.21.3A
80.21,80.21.4A
80.21,80.21.5A
80.22,79.A0.2A
80.22,80.22.0A
80.22,80.22.1A
80.22,80.22.2A
80.22,80.22.3A
80.22,80.22.4A
80.22,80.22.5A
80.23,79.A0.3A
80.23,80.23.0A
80.23,80.23.1A
80.23,80.23.2A
80.23,80.23.3A
80.23,80.23.4A
80.23,80.23.5A
80.24,80.24.0A
80.25,79.A0.4A
80.25,80.25.0A
80.25,80.25.1A
80.25,80.25.2A
80.25,80.25.3A
80.25,80.25.4A
80.25,80.25.5A
80.26,79.A0.5A
80.26,80.26.0A
80.26,80.26.1A
80.26,80.26.2A
80.26,80.26.3A
80.26,80.26.4A
80.26,80.26.5A
80.27,79.A0.6A
80.27,80.27.0A
80.27,80.27.1A
80.27,80.27.2A
80.27,80.27.3A
80.27,80.27.4A
80.28,80.28.0A
80.29,79.A0.7A
80.29,80.29.1A
80.29,80.29.2A
80.29,80.29.3A
80.30,80.3Z.00
80.31,80.31.1A
80.31,80.31.1C
80.31,80.31.1P
80.32,80.32.1A
80.32,80.32.1C
80.32,80.32.1P
80.33,80.33.1A
80.33,80.33.1C
80.33,80.33.1P
80.34,80.34.1A
80.34,80.34.1C
80.34,80.34.1P
80.35,80.35.1A
80.35,80.35.1C
80.35,80.35.1P
80.36,80.36.1A
80.36,80.36.1C
80.36,80.36.1P
80.37,80.37.1A
80.37,80.37.1C
80.37,80.37.1P
80.38,80.38.1A
80.38,80.38.1C
80.38,80.38.1P
80.39,80.39.1A
80.39,80.39.1C
80.39,80.39.1P
80.39,80.39.2A
80.39,80.39.2C
80.39,80.39.2P
80.40,80.4Z.00
80.41,80.41.00
80.41,80.41.0A
80.42,80.42.00
80.42,80.42.0A
80.43,80.43.00
80.43,80.43.0A
80.44,80.44.00
80.44,80.44.0A
80.45,80.45.00
80.45,80.45.0A
80.46,80.46.00
80.46,80.46.0A
80.47,80.47.00
80.47,80.47.0A
80.48,80.48.00
80.48,80.48.0A
80.49,80.49.00
80.49,80.49.0A
80.50,80.5Z.00
80.51,80.51.1C
80.51,80.51.1M
80.51,80.51.2C
80.51,80.51.2M
80.51,80.51.2P
80.51,80.51.2Y
80.51,80.51.3C
80.51,80.51.3M
80.51,80.51.4C
80.51,80.51.4M
80.51,80.51.4P
80.51,80.51.4Y
80.51,80.51.5C
80.51,80.51.5M
80.51,80.51.6C
80.51,80.51.Z0
80.52,80.52.10
80.52,80.52.20
80.59,80.53.10
80.59,80.53.20
80.59,80.55.10
80.59,80.55.20
80.59,80.56.00
80.59,80.5Z.00
80.6,80.60.1A
80.6,80.60.1C
80.6,80.60.2A
80.6,80.60.2C
80.6,80.6Z.00
80.70,80.7Z.00
80.71,80.71.00
80.71,80.71.0A
80.72,80.72.00
80.72,80.72.0A
80.73,80.73.00
80.73,80.73.0A
80.74,80.74.00
80.74,80.74.0A
80.75,80.75.00
80.75,80.75.0A
80.76,80.76.00
80.76,80.76.0A
80.77,80.77.00
80.77,80.77.0A
80.78,80.78.00
80.78,80.78.0A
80.79,80.79.00
80.79,80.79.0A
80.80,80.8Z.00
80.81,80.81.00
80.81,80.81.0A
80.82,80.82.00
80.82,80.82.0A
80.83,80.83.00
80.83,80.83.0A
80.84,80.84.00
80.84,80.84.0A
80.85,80.85.00
80.85,80.85.0A
80.86,80.86.00
80.86,80.86.0A
80.87,80.87.00
80.87,80.87.0A
80.88,80.88.00
80.88,80.88.0A
80.89,80.89.00
80.89,80.89.0A
80.90,80.9Z.00
80.91,80.91.00
80.91,80.91.0A
80.92,80.92.00
80.92,80.92.0A
80.93,80.93.00
80.93,80.93.0A
80.94,80.94.00
80.94,80.94.0A
80.95,80.95.00
80.95,80.95.0A
80.96,80.96.10
80.96,80.96.20
80.96,80.96.Z0
80.97,80.97.00
80.98,80.98.00
80.99,80.99.10
80.99,80.99.20
80.99,80.99.2A
81.00,81.09.10
81.00,81.09.20
81.00,81.09.30
81.00,81.09.40
81.00,81.09.50
81.00,81.0Z.00
81.01,81.01.10
81.01,81.01.20
81.01,81.01.30
81.01,81.01.40
81.01,81.01.Z0
81.02,81.02.10
81.02,81.02.20
81.02,81.02.30
81.02,81.02.40
81.02,81.02.50
81.02,81.02.60
81.02,81.02.70
81.02,81.02.80
81.02,81.02.90
81.02,81.02.A0
81.02,81.02.B0
81.02,81.02.Z0
81.03,81.03.10
81.03,81.03.20
81.03,81.03.3M
81.03,81.03.3P
81.03,81.03.50
81.03,81.03.60
81.03,81.03.70
81.03,81.03.80
81.03,81.03.Z0
81.04,81.04.10
81.04,81.04.20
81.04,81.04.30
81.04,81.04.40
81.04,81.04.Z0
81.05,81.05.10
81.05,81.05.20
81.05,81.05.30
81.05,81.05.40
81.05,81.05.Z0
81.06,81.06.10
81.06,81.06.20
81.06,81.06.30
81.06,81.06.40
81.06,81.06.50
81.06,81.06.60
81.06,81.06.70
81.06,81.06.80
81.06,81.06.90
81.06,81.06.A0
81.06,81.06.B0
81.06,81.06.Z0
81.07,81.07.10
81.07,81.07.20
81.07,81.07.30
81.07,81.07.40
81.07,81.07.Z0
81.08,81.08.10
81.08,81.08.20
81.08,81.08.30
81.08,81.08.40
81.08,81.08.50
81.08,81.08.60
81.08,81.08.70
81.08,81.08.Z0
81.11,81.11.00
81.12,81.12.00
81.13,81.13.00
81.14,81.14.00
81.15,81.15.00
81.16,81.16.00
81.17,81.17.00
81.18,81.18.00
81.20,81.29.Z0
81.21,81.21.00
81.22,81.22.00
81.23,81.23.00
81.24,81.24.00
81.25,81.25.00
81.26,81.26.00
81.27,81.27.00
81.28,81.28.00
81.29,81.29.10
81.29,81.29.20
81.29,81.29.30
81.29,81.29.Z0
81.30,81.39.10
81.30,81.39.20
81.30,81.39.30
81.30,81.39.40
81.30,81.39.50
81.30,81.3Z.00
81.31,81.31.10
81.31,81.31.20
81.31,81.31.30
81.31,81.31.40
81.31,81.31.50
81.31,81.31.60
81.32,81.32.10
81.32,81.32.20
81.32,81.32.30
81.32,81.32.40
81.32,81.32.50
81.32,81.32.60
81.32,81.32.70
81.32,81.32.80
81.33,81.33.10
81.33,81.33.20
81.33,81.33.30
81.33,81.33.40
81.33,81.33.50
81.33,81.33.60
81.34,81.34.10
81.34,81.34.20
81.34,81.34.30
81.34,81.34.40
81.34,81.34.50
81.34,81.34.60
81.34,81.34.70
81.35,81.35.10
81.35,81.35.20
81.35,81.35.30
81.35,81.35.40
81.35,81.35.50
81.35,81.35.60
81.35,81.35.70
81.36,81.36.10
81.36,81.36.20
81.36,81.36.30
81.36,81.36.40
81.36,81.36.50
81.36,81.36.60
81.36,81.36.70
81.37,81.37.10
81.37,81.37.20
81.37,81.37.30
81.37,81.37.40
81.37,81.37.50
81.38,81.38.10
81.38,81.38.20
81.38,81.38.30
81.38,81.38.40
81.38,81.38.50
81.38,81.38.60
81.38,81.38.70
81.38,81.38.80
81.39,81.67.10
81.39,81.67.20
81.39,81.68.10
81.39,81.68.20
81.39,81.68.30
81.39,81.68.40
81.40,81.40.1A
81.40,81.40.1C
81.40,81.40.2A
81.40,81.40.2C
81.40,81.40.3A
81.40,81.40.3C
81.40,81.40.4A
81.40,81.40.4C
81.40,81.40.5A
81.40,81.40.5C
81.40,81.40.60
81.40,81.40.7A
81.40,81.40.7C
81.42,81.40.Z0
81.42,81.42.00
81.43,81.43.00
81.44,81.44.1A
81.44,81.44.1C
81.44,81.44.2A
81.44,81.44.2C
81.44,81.44.3A
81.44,81.44.3C
81.44,81.44.4A
81.44,81.44.4C
81.44,81.44.50
81.44,81.44.Z0
81.45,81.45.1A
81.45,81.45.2A
81.45,81.45.3A
81.45,81.45.4A
81.45,81.45.5A
81.45,81.45.6A
81.45,81.45.7A
81.45,81.45.Z0
81.46,81.46.1A
81.46,81.46.1C
81.46,81.46.Z0
81.47,81.47.1A
81.47,81.47.1C
81.47,81.47.2A
81.47,81.47.2C
81.47,81.47.3A
81.47,81.47.3C
81.47,81.47.4A
81.47,81.47.ZA
81.47,81.47.ZC
81.49,81.49.10
81.49,81.49.20
81.49,81.49.Z0
81.51,81.51.10
81.51,81.51.20
81.51,81.51.30
81.51,81.51.40
81.51,81.51.50
81.51,81.51.60
81.51,81.51.70
81.51,81.51.80
81.51,81.51.Z0
81.52,81.52.10
81.52,81.52.20
81.52,81.52.30
81.52,81.52.Z0
81.53,81.53.10
81.53,81.53.30
81.53,81.53.40
81.53,81.53.50
81.53,81.53.60
81.53,81.53.80
81.53,81.53.Z0
81.54,81.54.10
81.54,81.54.20
81.54,81.54.30
81.54,81.54.40
81.54,81.54.Z0
81.55,81.55.Z0
81.56,81.56.00
81.56,81.56.10
81.57,81.57.00
81.57,81.57.10
81.59,81.58.00
81.59,81.58.10
81.59,81.58.20
81.59,81.58.30
81.59,81.58.40
81.59,81.58.50
81.59,81.58.60
81.59,81.58.70
81.59,81.58.80
81.59,81.58.Z0
81.59,81.59.Z0
81.62,81.62.0W
81.63,81.63.0W
81.64,81.64.0W
81.65,81.65.1P
81.65,81.65.2P
81.65,81.65.Z0
81.66,81.66.10
81.66,81.66.20
81.71,81.71.00
81.72,81.72.00
81.73,81.73.10
81.73,81.73.20
81.74,81.74.00
81.75,81.75.00
81.79,81.79.10
81.79,81.79.20
81.79,81.79.30
81.79,81.79.40
81.79,81.79.50
81.79,81.79.60
81.79,81.79.70
81.79,81.79.Z1
81.79,81.79.Z2
81.80,81.80.10
81.80,81.80.20
81.80,81.80.30
81.80,81.80.3A
81.80,81.80.40
81.80,81.80.Z0
81.81,81.81.10
81.81,81.81.20
81.81,81.81.30
81.81,81.81.40
81.82,81.82.1A
81.82,81.82.1C
81.82,81.82.2A
81.82,81.82.2C
81.82,81.82.3A
81.82,81.82.3C
81.82,81.82.4A
81.82,81.82.4C
81.82,81.82.5A
81.82,81.82.5C
81.82,81.82.6A
81.82,81.82.6C
81.82,81.82.Z0
81.83,81.83.1A
81.83,81.83.1C
81.83,81.83.2A
81.83,81.83.2C
81.83,81.83.30
81.83,81.83.40
81.83,81.83.50
81.83,81.83.60
81.83,81.83.70
81.83,81.83.80
81.83,81.83.Z0
81.84,81.84.10
81.84,81.84.20
81.84,81.84.30
81.84,81.84.40
81.84,81.84.50
81.85,81.85.1A
81.85,81.85.1C
81.85,81.85.20
81.85,81.85.30
81.85,81.85.Z0
81.91,81.91.1P
81.91,81.91.2P
81.91,81.91.3P
81.91,81.91.4P
81.91,81.91.5P
81.91,81.91.6P
81.91,81.91.ZP
81.92,81.92.1P
81.92,81.92.2P
81.92,81.92.3P
81.92,81.92.4P
81.92,81.92.5P
81.92,81.92.6P
81.92,81.92.7P
81.92,81.92.Z0
81.93,81.93.00
81.94,81.94.00
81.94,81.94.1A
81.94,81.94.1C
